,id,text,datetime,authors,year_of_creation
198,106647,"без чертежей и без прораба
я выстроил себе шале
и хоть ты тресни ни о чем не
жале
",2023-01-27 12:00:00,Нестер Пим,2017
199,106646,"летит аркадий по туннелю
и натыкается на ком
невыходящих месяцами
из ком
",2023-01-26 17:00:00,Ольга Ступина,Unknown
200,106645,"уж если горький разошелся
никто от бури не съебёт
ни глупый пингвин ни пугливый
сибёд
",2023-01-26 12:00:00,Нестер Пим,2017
201,106644,"женился глеб на балерине
стал печь блины варить кисель
и очень скоро ей испортил
жизель
",2023-01-25 17:00:00,Ольга Ступина,Unknown
202,106643,"уравновешенные люди
гуляют радуясь весне
а ты идешь такой короче
весь не
",2023-01-25 12:00:00,Нестер Пим,2017
203,106642,"крестьяне мирно отдыхали
в благоухающих снопах
и все нанюхались а ваня
напах
",2023-01-24 17:00:00,masia,Unknown
204,106641,"полинезийский образ жизни
смутит любого кто приезж
ходи себе лови приезжих
при ешь
",2023-01-24 12:00:00,Нестер Пим,2017
205,106640,"не от оскала мёртвой бабки
аркадий выронил мелок
а от внезапного ровнее
милок
",2023-01-23 17:00:01,ВиЛюров,Unknown
206,106639,"вторые сутки к людоеду
на растерзание прошусь
а он увиливает дескать
пошшусь
",2023-01-23 12:00:02,Нестер Пим,2017
207,106626,"раскинувшись на полтайваня
и наслаждаясь массажом
я правосудием заочно
сажом
",2023-01-22 17:00:00,Нестер Пим,2017
208,106624,"я не заинтересовался
проплывшей медленно княжной
на чорта мне княжна без князя
я ж ной
",2023-01-21 17:00:00,Нестер Пим,2017
209,106622,"американских веслоносов
поналовилось на уду
и что прикажете мне с ними
ту ду
",2023-01-20 17:00:00,Нестер Пим,2017
210,106621,"то отнеси гантели в спальню
то отнеси на кухню их
устала я от отношений
таких
",2023-01-20 12:00:00,Ольга Ступина,Unknown
211,106620,"на мориарти холмс и ватсон
ворвясь увидели штаны
и заподозрили что были
жданы
",2023-01-19 17:00:00,Нестер Пим,2017
212,106619,"мне лёд и мёд промямлил винни
желудок пуст в башке беда
и кролик льда ему добавил
и мда
",2023-01-19 12:00:00,H_N,Unknown
213,106618,"взмахнув кавалерийской шахой
гигантоман сказал хи хи
сейчас я вам повыпускаю
кихи
",2023-01-18 17:00:00,Нестер Пим,2017
214,106617,"мы предоставить можем только
отдельный номер для двоих
спешите всемером вселиться
до них
",2023-01-18 12:00:00,лыжа,Unknown
215,106616,"я полифем обоещёкий
и кто не дьявольски умён
тому грозит беспрекословный
умён
",2023-01-17 17:00:00,Нестер Пим,2017
216,106614,"атлант на пенсии спивался
читал радищева и рэп
и подрабатывал опорой
для лэп
",2023-01-17 12:00:00,Bartos,Unknown
217,106613,"еще б я помнил кто там блеет
кто рявкает а кто шипит
я лет с пяти не посещаю
шапит
",2023-01-16 17:00:01,Нестер Пим,2017
218,106612,"по красоте по вашей судя
вас родила сама алсу
однако судя по манерам
в лесу
",2023-01-16 12:56:11,Нестер Пим,Unknown
